_judge_id,task_id,mutation_type,dataset,recoverability,naturalness,lexical_compliance,semantic_preservation,formatting_compliance,underspec_compliance
HumanEval/145__SF,HumanEval/145,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/146__SF,HumanEval/146,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/147__SF,HumanEval/147,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/148__SF,HumanEval/148,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/149__SF,HumanEval/149,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/150__SF,HumanEval/150,SF,humaneval,1.0,1.0,,0.0,1.0,
HumanEval/151__SF,HumanEval/151,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/152__SF,HumanEval/152,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/153__SF,HumanEval/153,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/154__SF,HumanEval/154,SF,humaneval,0.0,0.0,,0.0,1.0,
HumanEval/155__SF,HumanEval/155,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/156__SF,HumanEval/156,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/157__SF,HumanEval/157,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/158__SF,HumanEval/158,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/159__SF,HumanEval/159,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/160__SF,HumanEval/160,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/161__SF,HumanEval/161,SF,humaneval,1.0,1.0,,1.0,1.0,
HumanEval/162__SF,HumanEval/162,SF,humaneval,0.0,1.0,,0.0,1.0,
HumanEval/163__SF,HumanEval/163,SF,humaneval,1.0,1.0,,0.0,1.0,
HumanEval/0__US,HumanEval/0,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/1__US,HumanEval/1,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/2__US,HumanEval/2,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/3__US,HumanEval/3,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/4__US,HumanEval/4,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/5__US,HumanEval/5,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/6__US,HumanEval/6,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/7__US,HumanEval/7,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/8__US,HumanEval/8,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/9__US,HumanEval/9,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/10__US,HumanEval/10,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/11__US,HumanEval/11,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/12__US,HumanEval/12,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/13__US,HumanEval/13,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/14__US,HumanEval/14,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/15__US,HumanEval/15,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/16__US,HumanEval/16,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/17__US,HumanEval/17,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/18__US,HumanEval/18,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/19__US,HumanEval/19,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/20__US,HumanEval/20,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/21__US,HumanEval/21,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/22__US,HumanEval/22,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/24__US,HumanEval/24,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/25__US,HumanEval/25,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/26__US,HumanEval/26,US,humaneval,1.0,0.0,,0.0,,1.0
HumanEval/27__US,HumanEval/27,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/28__US,HumanEval/28,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/29__US,HumanEval/29,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/30__US,HumanEval/30,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/31__US,HumanEval/31,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/32__US,HumanEval/32,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/33__US,HumanEval/33,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/34__US,HumanEval/34,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/35__US,HumanEval/35,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/36__US,HumanEval/36,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/37__US,HumanEval/37,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/38__US,HumanEval/38,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/39__US,HumanEval/39,US,humaneval,1.0,0.0,,0.0,,1.0
HumanEval/40__US,HumanEval/40,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/41__US,HumanEval/41,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/42__US,HumanEval/42,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/43__US,HumanEval/43,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/44__US,HumanEval/44,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/46__US,HumanEval/46,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/47__US,HumanEval/47,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/49__US,HumanEval/49,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/50__US,HumanEval/50,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/51__US,HumanEval/51,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/52__US,HumanEval/52,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/54__US,HumanEval/54,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/55__US,HumanEval/55,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/56__US,HumanEval/56,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/57__US,HumanEval/57,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/58__US,HumanEval/58,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/59__US,HumanEval/59,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/60__US,HumanEval/60,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/61__US,HumanEval/61,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/62__US,HumanEval/62,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/63__US,HumanEval/63,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/64__US,HumanEval/64,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/65__US,HumanEval/65,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/66__US,HumanEval/66,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/67__US,HumanEval/67,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/68__US,HumanEval/68,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/69__US,HumanEval/69,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/70__US,HumanEval/70,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/71__US,HumanEval/71,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/72__US,HumanEval/72,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/73__US,HumanEval/73,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/74__US,HumanEval/74,US,humaneval,1.0,0.0,,0.0,,1.0
HumanEval/75__US,HumanEval/75,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/76__US,HumanEval/76,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/77__US,HumanEval/77,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/78__US,HumanEval/78,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/79__US,HumanEval/79,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/80__US,HumanEval/80,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/81__US,HumanEval/81,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/82__US,HumanEval/82,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/83__US,HumanEval/83,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/84__US,HumanEval/84,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/85__US,HumanEval/85,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/86__US,HumanEval/86,US,humaneval,1.0,0.0,,0.0,,1.0
HumanEval/87__US,HumanEval/87,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/88__US,HumanEval/88,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/89__US,HumanEval/89,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/90__US,HumanEval/90,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/91__US,HumanEval/91,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/92__US,HumanEval/92,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/93__US,HumanEval/93,US,humaneval,1.0,0.0,,1.0,,0.0
HumanEval/94__US,HumanEval/94,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/95__US,HumanEval/95,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/96__US,HumanEval/96,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/97__US,HumanEval/97,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/98__US,HumanEval/98,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/99__US,HumanEval/99,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/100__US,HumanEval/100,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/101__US,HumanEval/101,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/102__US,HumanEval/102,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/103__US,HumanEval/103,US,humaneval,1.0,0.0,,0.0,,1.0
HumanEval/104__US,HumanEval/104,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/105__US,HumanEval/105,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/106__US,HumanEval/106,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/107__US,HumanEval/107,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/108__US,HumanEval/108,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/109__US,HumanEval/109,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/110__US,HumanEval/110,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/111__US,HumanEval/111,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/112__US,HumanEval/112,US,humaneval,1.0,0.0,,1.0,,0.0
HumanEval/113__US,HumanEval/113,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/114__US,HumanEval/114,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/115__US,HumanEval/115,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/116__US,HumanEval/116,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/117__US,HumanEval/117,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/118__US,HumanEval/118,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/119__US,HumanEval/119,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/120__US,HumanEval/120,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/121__US,HumanEval/121,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/122__US,HumanEval/122,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/123__US,HumanEval/123,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/124__US,HumanEval/124,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/125__US,HumanEval/125,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/126__US,HumanEval/126,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/127__US,HumanEval/127,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/128__US,HumanEval/128,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/129__US,HumanEval/129,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/130__US,HumanEval/130,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/131__US,HumanEval/131,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/132__US,HumanEval/132,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/133__US,HumanEval/133,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/134__US,HumanEval/134,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/135__US,HumanEval/135,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/136__US,HumanEval/136,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/137__US,HumanEval/137,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/138__US,HumanEval/138,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/139__US,HumanEval/139,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/140__US,HumanEval/140,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/141__US,HumanEval/141,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/142__US,HumanEval/142,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/143__US,HumanEval/143,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/144__US,HumanEval/144,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/145__US,HumanEval/145,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/146__US,HumanEval/146,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/147__US,HumanEval/147,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/148__US,HumanEval/148,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/149__US,HumanEval/149,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/150__US,HumanEval/150,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/151__US,HumanEval/151,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/152__US,HumanEval/152,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/153__US,HumanEval/153,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/154__US,HumanEval/154,US,humaneval,0.0,1.0,,0.0,,1.0
HumanEval/155__US,HumanEval/155,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/156__US,HumanEval/156,US,humaneval,1.0,1.0,,1.0,,0.0
HumanEval/157__US,HumanEval/157,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/158__US,HumanEval/158,US,humaneval,1.0,0.0,,0.0,,1.0
HumanEval/159__US,HumanEval/159,US,humaneval,0.0,0.0,,0.0,,1.0
HumanEval/160__US,HumanEval/160,US,humaneval,1.0,0.0,,1.0,,1.0
HumanEval/161__US,HumanEval/161,US,humaneval,1.0,1.0,,0.0,,1.0
HumanEval/162__US,HumanEval/162,US,humaneval,1.0,1.0,,1.0,,1.0
HumanEval/163__US,HumanEval/163,US,humaneval,1.0,1.0,,1.0,,1.0
1__LV,1,LV,mbpp,1.0,1.0,1.0,1.0,,
2__LV,2,LV,mbpp,1.0,1.0,1.0,1.0,,
3__LV,3,LV,mbpp,1.0,1.0,1.0,1.0,,
4__LV,4,LV,mbpp,1.0,1.0,1.0,1.0,,
5__LV,5,LV,mbpp,1.0,1.0,1.0,1.0,,
6__LV,6,LV,mbpp,1.0,1.0,1.0,1.0,,
7__LV,7,LV,mbpp,1.0,1.0,1.0,1.0,,
8__LV,8,LV,mbpp,1.0,1.0,1.0,1.0,,
9__LV,9,LV,mbpp,1.0,1.0,1.0,1.0,,
10__LV,10,LV,mbpp,1.0,1.0,1.0,1.0,,
11__LV,11,LV,mbpp,1.0,1.0,1.0,1.0,,
12__LV,12,LV,mbpp,1.0,1.0,1.0,1.0,,
13__LV,13,LV,mbpp,1.0,1.0,1.0,1.0,,
14__LV,14,LV,mbpp,1.0,1.0,1.0,1.0,,
15__LV,15,LV,mbpp,1.0,1.0,1.0,1.0,,
16__LV,16,LV,mbpp,1.0,1.0,1.0,1.0,,
17__LV,17,LV,mbpp,1.0,1.0,1.0,1.0,,
18__LV,18,LV,mbpp,1.0,1.0,1.0,1.0,,
19__LV,19,LV,mbpp,1.0,1.0,1.0,1.0,,
20__LV,20,LV,mbpp,1.0,1.0,1.0,1.0,,
21__LV,21,LV,mbpp,1.0,1.0,1.0,1.0,,
22__LV,22,LV,mbpp,1.0,1.0,1.0,1.0,,
23__LV,23,LV,mbpp,1.0,1.0,1.0,1.0,,
24__LV,24,LV,mbpp,1.0,1.0,1.0,1.0,,
25__LV,25,LV,mbpp,1.0,1.0,1.0,1.0,,
26__LV,26,LV,mbpp,1.0,1.0,1.0,1.0,,
27__LV,27,LV,mbpp,1.0,1.0,1.0,1.0,,
28__LV,28,LV,mbpp,1.0,1.0,1.0,0.0,,
29__LV,29,LV,mbpp,1.0,1.0,1.0,1.0,,
30__LV,30,LV,mbpp,1.0,1.0,1.0,1.0,,
31__LV,31,LV,mbpp,1.0,1.0,1.0,1.0,,
32__LV,32,LV,mbpp,1.0,1.0,1.0,1.0,,
33__LV,33,LV,mbpp,1.0,1.0,1.0,1.0,,
34__LV,34,LV,mbpp,1.0,1.0,1.0,1.0,,
35__LV,35,LV,mbpp,1.0,1.0,1.0,1.0,,
36__LV,36,LV,mbpp,1.0,1.0,1.0,1.0,,
37__LV,37,LV,mbpp,1.0,1.0,1.0,1.0,,
38__LV,38,LV,mbpp,1.0,1.0,1.0,1.0,,
39__LV,39,LV,mbpp,1.0,1.0,1.0,1.0,,
40__LV,40,LV,mbpp,1.0,1.0,1.0,1.0,,
41__LV,41,LV,mbpp,1.0,1.0,1.0,1.0,,
42__LV,42,LV,mbpp,1.0,1.0,1.0,1.0,,
43__LV,43,LV,mbpp,1.0,1.0,1.0,1.0,,
44__LV,44,LV,mbpp,1.0,1.0,1.0,1.0,,
45__LV,45,LV,mbpp,1.0,1.0,1.0,1.0,,
46__LV,46,LV,mbpp,1.0,1.0,1.0,1.0,,
47__LV,47,LV,mbpp,1.0,1.0,1.0,1.0,,
48__LV,48,LV,mbpp,1.0,1.0,1.0,1.0,,
49__LV,49,LV,mbpp,1.0,1.0,1.0,1.0,,
50__LV,50,LV,mbpp,1.0,1.0,1.0,1.0,,
51__LV,51,LV,mbpp,1.0,1.0,1.0,1.0,,
52__LV,52,LV,mbpp,0.0,0.0,1.0,0.0,,
53__LV,53,LV,mbpp,1.0,1.0,1.0,1.0,,
54__LV,54,LV,mbpp,1.0,1.0,1.0,1.0,,
55__LV,55,LV,mbpp,1.0,1.0,1.0,1.0,,
56__LV,56,LV,mbpp,1.0,1.0,1.0,1.0,,
57__LV,57,LV,mbpp,1.0,1.0,1.0,1.0,,
58__LV,58,LV,mbpp,1.0,1.0,1.0,1.0,,
59__LV,59,LV,mbpp,1.0,1.0,1.0,1.0,,
60__LV,60,LV,mbpp,1.0,1.0,1.0,1.0,,
61__LV,61,LV,mbpp,1.0,1.0,1.0,1.0,,
62__LV,62,LV,mbpp,1.0,1.0,1.0,1.0,,
63__LV,63,LV,mbpp,1.0,1.0,1.0,1.0,,
64__LV,64,LV,mbpp,1.0,1.0,1.0,1.0,,
65__LV,65,LV,mbpp,1.0,1.0,1.0,1.0,,
66__LV,66,LV,mbpp,1.0,1.0,1.0,1.0,,
67__LV,67,LV,mbpp,1.0,1.0,1.0,1.0,,
68__LV,68,LV,mbpp,1.0,1.0,1.0,1.0,,
69__LV,69,LV,mbpp,1.0,1.0,1.0,1.0,,
70__LV,70,LV,mbpp,1.0,1.0,1.0,1.0,,
71__LV,71,LV,mbpp,1.0,1.0,1.0,1.0,,
72__LV,72,LV,mbpp,1.0,1.0,1.0,1.0,,
73__LV,73,LV,mbpp,1.0,1.0,1.0,1.0,,
74__LV,74,LV,mbpp,1.0,1.0,1.0,1.0,,
75__LV,75,LV,mbpp,1.0,1.0,1.0,1.0,,
76__LV,76,LV,mbpp,1.0,1.0,1.0,1.0,,
77__LV,77,LV,mbpp,1.0,1.0,1.0,1.0,,
78__LV,78,LV,mbpp,1.0,1.0,1.0,1.0,,
79__LV,79,LV,mbpp,1.0,1.0,1.0,1.0,,
80__LV,80,LV,mbpp,0.0,0.0,1.0,0.0,,
81__LV,81,LV,mbpp,1.0,1.0,1.0,1.0,,
82__LV,82,LV,mbpp,1.0,1.0,1.0,0.0,,
83__LV,83,LV,mbpp,1.0,1.0,1.0,1.0,,
84__LV,84,LV,mbpp,1.0,1.0,1.0,1.0,,
85__LV,85,LV,mbpp,1.0,1.0,1.0,1.0,,
86__LV,86,LV,mbpp,1.0,1.0,1.0,1.0,,
87__LV,87,LV,mbpp,1.0,1.0,1.0,1.0,,
88__LV,88,LV,mbpp,1.0,1.0,1.0,1.0,,
89__LV,89,LV,mbpp,1.0,1.0,1.0,1.0,,
90__LV,90,LV,mbpp,1.0,1.0,1.0,1.0,,
91__LV,91,LV,mbpp,1.0,1.0,1.0,1.0,,
92__LV,92,LV,mbpp,1.0,1.0,1.0,1.0,,
93__LV,93,LV,mbpp,1.0,1.0,1.0,1.0,,
94__LV,94,LV,mbpp,1.0,1.0,1.0,0.0,,
95__LV,95,LV,mbpp,1.0,1.0,1.0,1.0,,
96__LV,96,LV,mbpp,1.0,1.0,1.0,1.0,,
97__LV,97,LV,mbpp,1.0,1.0,1.0,1.0,,
98__LV,98,LV,mbpp,1.0,1.0,1.0,1.0,,
99__LV,99,LV,mbpp,1.0,1.0,1.0,1.0,,
100__LV,100,LV,mbpp,1.0,1.0,1.0,1.0,,
101__LV,101,LV,mbpp,1.0,1.0,1.0,1.0,,
102__LV,102,LV,mbpp,1.0,1.0,1.0,1.0,,
103__LV,103,LV,mbpp,1.0,1.0,1.0,1.0,,
104__LV,104,LV,mbpp,1.0,1.0,1.0,1.0,,
105__LV,105,LV,mbpp,1.0,1.0,1.0,1.0,,
106__LV,106,LV,mbpp,1.0,1.0,1.0,1.0,,
107__LV,107,LV,mbpp,1.0,1.0,1.0,1.0,,
108__LV,108,LV,mbpp,1.0,1.0,1.0,1.0,,
109__LV,109,LV,mbpp,1.0,1.0,1.0,1.0,,
110__LV,110,LV,mbpp,1.0,1.0,1.0,1.0,,
111__LV,111,LV,mbpp,1.0,1.0,1.0,1.0,,
112__LV,112,LV,mbpp,1.0,1.0,1.0,0.0,,
113__LV,113,LV,mbpp,1.0,1.0,1.0,1.0,,
114__LV,114,LV,mbpp,1.0,1.0,1.0,0.0,,
115__LV,115,LV,mbpp,1.0,1.0,1.0,1.0,,
116__LV,116,LV,mbpp,1.0,1.0,1.0,0.0,,
117__LV,117,LV,mbpp,1.0,1.0,1.0,1.0,,
118__LV,118,LV,mbpp,1.0,1.0,1.0,1.0,,
119__LV,119,LV,mbpp,1.0,1.0,1.0,1.0,,
120__LV,120,LV,mbpp,1.0,1.0,1.0,0.0,,
121__LV,121,LV,mbpp,1.0,1.0,1.0,1.0,,
122__LV,122,LV,mbpp,1.0,1.0,1.0,1.0,,
123__LV,123,LV,mbpp,1.0,1.0,1.0,1.0,,
124__LV,124,LV,mbpp,1.0,1.0,1.0,1.0,,
125__LV,125,LV,mbpp,1.0,1.0,1.0,1.0,,
126__LV,126,LV,mbpp,1.0,1.0,1.0,1.0,,
127__LV,127,LV,mbpp,1.0,1.0,1.0,1.0,,
128__LV,128,LV,mbpp,1.0,1.0,1.0,1.0,,
129__LV,129,LV,mbpp,1.0,1.0,1.0,1.0,,
130__LV,130,LV,mbpp,1.0,1.0,1.0,1.0,,
131__LV,131,LV,mbpp,1.0,1.0,1.0,1.0,,
132__LV,132,LV,mbpp,1.0,1.0,1.0,1.0,,
133__LV,133,LV,mbpp,1.0,1.0,1.0,1.0,,
134__LV,134,LV,mbpp,1.0,1.0,1.0,1.0,,
135__LV,135,LV,mbpp,1.0,1.0,1.0,1.0,,
136__LV,136,LV,mbpp,1.0,1.0,1.0,0.0,,
137__LV,137,LV,mbpp,1.0,1.0,1.0,1.0,,
138__LV,138,LV,mbpp,1.0,1.0,1.0,1.0,,
139__LV,139,LV,mbpp,0.0,0.0,1.0,0.0,,
140__LV,140,LV,mbpp,1.0,1.0,1.0,1.0,,
141__LV,141,LV,mbpp,1.0,1.0,1.0,1.0,,
142__LV,142,LV,mbpp,1.0,1.0,1.0,1.0,,
143__LV,143,LV,mbpp,1.0,1.0,1.0,0.0,,
144__LV,144,LV,mbpp,1.0,1.0,1.0,1.0,,
145__LV,145,LV,mbpp,1.0,1.0,1.0,1.0,,
146__LV,146,LV,mbpp,1.0,1.0,1.0,1.0,,
147__LV,147,LV,mbpp,1.0,1.0,1.0,1.0,,
148__LV,148,LV,mbpp,1.0,1.0,1.0,1.0,,
149__LV,149,LV,mbpp,1.0,1.0,1.0,1.0,,
150__LV,150,LV,mbpp,1.0,1.0,1.0,0.0,,
151__LV,151,LV,mbpp,1.0,1.0,1.0,0.0,,
152__LV,152,LV,mbpp,1.0,1.0,1.0,1.0,,
153__LV,153,LV,mbpp,1.0,1.0,1.0,1.0,,
154__LV,154,LV,mbpp,1.0,1.0,1.0,1.0,,
155__LV,155,LV,mbpp,1.0,1.0,1.0,1.0,,
156__LV,156,LV,mbpp,1.0,1.0,1.0,1.0,,
157__LV,157,LV,mbpp,1.0,1.0,1.0,1.0,,
158__LV,158,LV,mbpp,1.0,1.0,1.0,1.0,,
159__LV,159,LV,mbpp,1.0,1.0,1.0,1.0,,
160__LV,160,LV,mbpp,1.0,1.0,1.0,1.0,,
161__LV,161,LV,mbpp,1.0,1.0,1.0,1.0,,
162__LV,162,LV,mbpp,1.0,1.0,1.0,1.0,,
163__LV,163,LV,mbpp,0.0,1.0,1.0,0.0,,
164__LV,164,LV,mbpp,1.0,1.0,1.0,1.0,,
165__LV,165,LV,mbpp,1.0,1.0,1.0,1.0,,
166__LV,166,LV,mbpp,1.0,1.0,1.0,1.0,,
167__LV,167,LV,mbpp,1.0,1.0,1.0,1.0,,
168__LV,168,LV,mbpp,1.0,1.0,1.0,1.0,,
169__LV,169,LV,mbpp,0.0,0.0,1.0,0.0,,
170__LV,170,LV,mbpp,1.0,1.0,1.0,1.0,,
171__LV,171,LV,mbpp,1.0,1.0,1.0,1.0,,
172__LV,172,LV,mbpp,1.0,1.0,1.0,1.0,,
173__LV,173,LV,mbpp,1.0,1.0,1.0,1.0,,
174__LV,174,LV,mbpp,1.0,1.0,1.0,1.0,,
175__LV,175,LV,mbpp,1.0,1.0,1.0,1.0,,
176__LV,176,LV,mbpp,1.0,1.0,1.0,1.0,,
177__LV,177,LV,mbpp,1.0,1.0,1.0,1.0,,
178__LV,178,LV,mbpp,1.0,1.0,1.0,1.0,,
179__LV,179,LV,mbpp,1.0,1.0,1.0,1.0,,
180__LV,180,LV,mbpp,1.0,1.0,1.0,1.0,,
181__LV,181,LV,mbpp,1.0,1.0,1.0,1.0,,
182__LV,182,LV,mbpp,1.0,1.0,1.0,1.0,,
183__LV,183,LV,mbpp,1.0,1.0,1.0,1.0,,
184__LV,184,LV,mbpp,1.0,1.0,1.0,1.0,,
185__LV,185,LV,mbpp,1.0,1.0,1.0,1.0,,
186__LV,186,LV,mbpp,1.0,1.0,1.0,1.0,,
187__LV,187,LV,mbpp,1.0,1.0,1.0,1.0,,
